#C >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
#C [SECTION REPORT PULSE HEIGHT SPECTRUM]
#C 
#C For plotting purposes, two energies per bin are given,
#C namely, the low end and the middle point of each bin
#C 
#S 1 Data sets for histograms
#N 12
#L  Elow [eV]  Emiddle [eV]  Source [1/eV]  2sigmaSource  Si [1/eV]  2sigmaSi  Up [1/eV]  2sigmaUp  Down [1/eV]  2sigmaDown  Cu [1/eV]  2sigmaCu  
  1.41000E+05  1.41750E+05  3.66669E-07  2.2E-07  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00  1.66668E-07  1.5E-07  0.00000E+00  0.0E+00
  1.42500E+05  1.43250E+05  1.66668E-07  1.5E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00
  1.44000E+05  1.44750E+05  2.33335E-07  1.8E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  1.00001E-07  1.2E-07  0.00000E+00  0.0E+00
  1.45500E+05  1.46250E+05  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00
  1.47000E+05  1.47750E+05  1.66668E-07  1.5E-07  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00
  1.48500E+05  1.49250E+05  2.66668E-07  1.9E-07  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00  6.66671E-08  9.4E-08  0.00000E+00  0.0E+00
  1.50000E+05  1.50750E+05  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00
#C 
#C Performance report
#C CPU time [t] (s):
#C 2.24091E+01
#C Speed (histories/s):
#C 8.92495E+02
#C 
#C Have a nice day.
